filepath,testclass,testname,assertion type,line number,assert string
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard,assertAllClose,80,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard,assertAllClose,85,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard,assertAllClose,89,"self.assertAllClose(res, torch.diagonal(actual, dim1=-1, dim2=-2))"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard_batch,assertAllClose,110,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard_separate_batch,assertAllClose,131,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard_separate_batch,assertAllClose,136,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard_separate_batch,assertAllClose,141,"self.assertAllClose(res, actual)"
./projects/botorch\test\models\kernels\test_categorical.py,TestCategoricalKernel_class,test_ard_separate_batch,assertAllClose,145,"self.assertAllClose(res, torch.diagonal(actual, dim1=-1, dim2=-2))"
./projects/botorch\test\models\kernels\test_contextual.py,ContextualKernelTest_class,testLCEAKernel,assertAllClose,91,"self.assertAllClose(res_diag, res.diag(), atol=1e-4)"
./projects/botorch\test\models\kernels\test_contextual.py,ContextualKernelTest_class,testLCEAKernel,assertAllClose,108,"self.assertAllClose(expected_res, res)"
./projects/botorch\test\models\kernels\test_contextual.py,ContextualKernelTest_class,testLCEAKernel,assertAllClose,113,"self.assertAllClose(expected_res_diag, res_diag)"
./projects/botorch\test\models\kernels\test_infinite_width_bnn.py,TestInfiniteWidthBNNKernel_class,test_forward_0,assertAllClose,63,"self.assertAllClose(res, expected)"
./projects/botorch\test\models\kernels\test_infinite_width_bnn.py,TestInfiniteWidthBNNKernel_class,test_forward_0_batch,assertAllClose,117,"self.assertAllClose(res, expected, 0.0001, 0.0001)"
./projects/botorch\test\models\kernels\test_infinite_width_bnn.py,TestInfiniteWidthBNNKernel_class,test_forward_2,assertAllClose,171,"self.assertAllClose(res, expected, 0.0001, 0.0001)"
./projects/botorch\test\models\kernels\test_orthogonal_additive_kernel.py,TestOrthogonalAdditiveKernel_class,test_set_coeffs,assertAllClose,263,"self.assertAllClose(
            oak.raw_coeffs_1,
            constraint.inverse_transform(coeffs_1),
        )"
./projects/botorch\test\models\kernels\test_orthogonal_additive_kernel.py,TestOrthogonalAdditiveKernel_class,test_set_coeffs,assertAllClose,268,"self.assertAllClose(
            oak.raw_coeffs_2, constraint.inverse_transform(torch.ones(10, dtype=dtype))
        )"
./projects/botorch\test\models\kernels\test_orthogonal_additive_kernel.py,TestOrthogonalAdditiveKernel_class,test_set_coeffs,assertAllClose,295,"self.assertAllClose(oak.offset, 0.5 * torch.ones_like(oak.offset))"
./projects/botorch\test\models\kernels\test_orthogonal_additive_kernel.py,TestOrthogonalAdditiveKernel_class,test_set_coeffs,assertAllClose,298,"self.assertAllClose(
                oak.raw_coeffs_1, 0.2 * torch.ones_like(oak.raw_coeffs_1)
            )"
./projects/botorch\test\models\kernels\test_orthogonal_additive_kernel.py,TestOrthogonalAdditiveKernel_class,test_set_coeffs,assertAllClose,302,"self.assertAllClose(
                oak.raw_coeffs_2, 0.3 * torch.ones_like(oak.raw_coeffs_2)
            )"
./projects/botorch\test\models\kernels\test_orthogonal_additive_kernel.py,TestOrthogonalAdditiveKernel_class,test_set_coeffs,assertAllClose,306,"self.assertAllClose(
                oak.coeffs_2.tril(diagonal=-1), torch.zeros_like(oak.coeffs_2)
            )"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,419,"self.assertAllClose(
                nlz.coefficient,
                torch.tensor([[1.0, 2.0]], device=self.device, dtype=dtype),
            )"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,426,"self.assertAllClose(nlzd_X, expected_X)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,431,"self.assertAllClose(nlzd_X, expected_X)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,444,"self.assertAllClose(
                nlzd_x2.squeeze(),
                torch.tensor([0.5, -1.0], dtype=dtype, device=self.device),
            )"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,277,"self.assertAllClose(X_nlzd.min().item(), center - 0.5)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,278,"self.assertAllClose(X_nlzd.max().item(), center + 0.5)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,282,"self.assertAllClose(X, X_unnlzd, atol=1e-3, rtol=1e-3)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,292,"self.assertAllClose(nlz.bounds, expected_bounds, atol=atol, rtol=rtol)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,313,"self.assertAllClose(X, X_unnlzd, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,321,"self.assertAllClose(X, X_unnlzd, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,337,"self.assertAllClose(X, X_unnlzd, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,344,"self.assertAllClose(X2, X, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,346,"self.assertAllClose(X_nlzd, X_nlzd2, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,355,"self.assertAllClose(X_nlzd[..., 1], X[..., 1])"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,358,"self.assertAllClose(X, X_unnlzd, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_normalize,assertAllClose,363,"self.assertAllClose(nlz.bounds, expected_bounds, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_standardize,assertAllClose,525,"self.assertAllClose(X, X_unstdz, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_standardize,assertAllClose,528,"self.assertAllClose(stdz.means, expected_means)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_standardize,assertAllClose,529,"self.assertAllClose(stdz.stds, expected_stds)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_standardize,assertAllClose,549,"self.assertAllClose(X, X_unstdz, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_standardize,assertAllClose,561,"self.assertAllClose(X, X_unstdz, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_standardize,assertAllClose,577,"self.assertAllClose(X_stdz[..., 1], X[..., 1])"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_standardize,assertAllClose,580,"self.assertAllClose(X, X_unstdz, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_chained_input_transform,assertAllClose,627,"self.assertAllClose(X_utf, X, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_batch_broadcasted_input_transform,assertAllClose,725,"self.assertAllClose(X_utf, X, atol=1e-4, rtol=1e-4)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_log10_transform,assertAllClose,993,"self.assertAllClose(untransformed_X, X)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_warp_transform,assertAllClose,1070,"self.assertAllClose(expected_X_tf, X_tf, **tols)"
./projects/botorch\test\models\transforms\test_input.py,TestInputTransforms_class,test_warp_transform,assertAllClose,1174,"self.assertAllClose(expected_X_tf, X_tf, **tols)"
./projects/botorch\test\models\transforms\test_input.py,TestAppendFeatures_class,test_w_skip_expand,assertAllClose,1445,"self.assertAllClose(tf_X, expected_X)"
./projects/botorch\test\models\transforms\test_input.py,TestAppendFeatures_class,test_w_skip_expand,assertAllClose,1448,"self.assertAllClose(tf_X, expected_X.expand(3, 5, -1, -1))"
./projects/botorch\test\models\transforms\test_input.py,TestAppendFeatures_class,test_w_f,assertAllClose,1492,"self.assertAllClose(X.sum(dim=-1), X_transformed[..., -1])"
./projects/botorch\test\models\transforms\test_input.py,TestAppendFeatures_class,test_w_f,assertAllClose,1503,"self.assertAllClose(X.sum(dim=-1), X_transformed[..., -1])"
./projects/botorch\test\models\transforms\test_input.py,TestAppendFeatures_class,test_w_f,assertAllClose,1565,"self.assertAllClose(X[..., -2:], X_transformed[..., -2:])"
./projects/botorch\test\models\transforms\test_input.py,TestInputPerturbation_class,test_input_perturbation,assertAllClose,1842,"self.assertAllClose(transformed, expected)"
./projects/botorch\test\models\transforms\test_input.py,TestInputPerturbation_class,test_input_perturbation,assertAllClose,1878,"self.assertAllClose(transformed, expected)"
./projects/botorch\test\models\transforms\test_input.py,TestInputPerturbation_class,test_input_perturbation,assertAllClose,1906,"self.assertAllClose(transformed, expected)"
./projects/botorch\test\models\transforms\test_input.py,TestInputPerturbation_class,test_input_perturbation,assertAllClose,1925,"self.assertAllClose(transformed, expected)"
./projects/botorch\test\models\transforms\test_input.py,TestInputPerturbation_class,test_input_perturbation,assertAllClose,1935,"self.assertAllClose(subset_transformed[..., :2], expected)"
./projects/botorch\test\models\transforms\test_input.py,TestInputPerturbation_class,test_input_perturbation,assertAllClose,1941,"self.assertAllClose(subset_transformed[..., 2:], sec_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,170,"self.assertAllClose(Y_utf, Y)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,195,"self.assertAllClose(Yvar_tf, Yvar_tf_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,199,"self.assertAllClose(Y_utf, Y)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,200,"self.assertAllClose(Yvar_utf, Yvar)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,271,"self.assertAllClose(p_utf2.mean, mean_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,272,"self.assertAllClose(p_utf2.variance, variance_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,315,"self.assertAllClose(Y_tf_mean[..., 0], Y.mean(dim=-2)[..., 0])"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,320,"self.assertAllClose(Y_utf, Y)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,343,"self.assertAllClose(Y_tf_mean[..., 0], Y.mean(dim=-2)[..., 0])"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,345,"self.assertAllClose(Yvar_tf[..., 1], Yvar_tf_expected[..., 1])"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,346,"self.assertAllClose(Yvar_tf[..., 0], Yvar[..., 0])"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,350,"self.assertAllClose(Y_utf, Y)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,351,"self.assertAllClose(Yvar_utf, Yvar)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,219,"self.assertAllClose(p_utf.mean, mean_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,220,"self.assertAllClose(p_utf.variance, variance_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,248,"self.assertAllClose(p_utf.mean, mean_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_standardize,assertAllClose,249,"self.assertAllClose(p_utf.variance, variance_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,410,"self.assertAllClose(strata_tf.means[..., :1, :], tf0.means)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,412,"self.assertAllClose(strata_tf.means[..., 1:2, :], tf1.means)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,413,"self.assertAllClose(strata_tf.stdvs[..., :1, :], tf0.stdvs)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,415,"self.assertAllClose(strata_tf.stdvs[..., 1:2, :], tf1.stdvs)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,417,"self.assertAllClose(tf_Y0, tf_Y[mask0].view(*batch_shape, -1, 1))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,418,"self.assertAllClose(tf_Y1, tf_Y[mask1].view(*batch_shape, -1, 1))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,419,"self.assertAllClose(tf_Yvar0, tf_Yvar[mask0].view(*batch_shape, -1, 1))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,420,"self.assertAllClose(tf_Yvar1, tf_Yvar[mask1].view(*batch_shape, -1, 1))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,428,"self.assertAllClose(Y, untf_Y, **tols)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,429,"self.assertAllClose(Yvar, untf_Yvar)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,449,"self.assertAllClose(p_utf.mean, mean_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,455,"self.assertAllClose(raw_variance, expected_raw_variance)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_stratified_standardize,assertAllClose,459,"self.assertAllClose(p_utf.variance, expected_clamped_variance)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_log,assertAllClose,504,"self.assertAllClose(Y_tf, torch.log(Y))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_log,assertAllClose,545,"self.assertAllClose(p_utf.mean, mean_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_log,assertAllClose,546,"self.assertAllClose(p_utf.variance, variance_expected)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_log,assertAllClose,569,"self.assertAllClose(Y_tf[..., 1], torch.log(Y[..., 1]))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_log,assertAllClose,570,"self.assertAllClose(Y_tf[..., 0], Y[..., 0])"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_chained_outcome_transform,assertAllClose,628,"self.assertAllClose(Y_tf, Y_tf_)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_chained_outcome_transform,assertAllClose,695,"self.assertAllClose(Y_tf, Y_tf_)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_power,assertAllClose,733,"self.assertAllClose(Y_tf, Y.pow(power))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_power,assertAllClose,738,"self.assertAllClose(Y_utf, Y)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_power,assertAllClose,792,"self.assertAllClose(Y_tf[..., 1], Y[..., 1].pow(power))"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_power,assertAllClose,793,"self.assertAllClose(Y_tf[..., 0], Y[..., 0])"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_power,assertAllClose,798,"self.assertAllClose(Y_utf, Y)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_bilog,assertAllClose,844,"self.assertAllClose(Y_tf, Y.sign() * (Y.abs() + 1).log())"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_bilog,assertAllClose,849,"self.assertAllClose(Y_utf, Y, atol=1e-7)"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_bilog,assertAllClose,908,"self.assertAllClose(Y_tf[..., 0], Y[..., 0])"
./projects/botorch\test\models\transforms\test_outcome.py,TestOutcomeTransforms_class,test_bilog,assertAllClose,913,"self.assertAllClose(Y_utf, Y)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_lognorm_to_norm,assertAllClose,35,"self.assertAllClose(mu_n, mu_n_expected)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_lognorm_to_norm,assertAllClose,36,"self.assertAllClose(Cov_n, torch.diag_embed(diag_expected))"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_lognorm_to_norm,assertAllClose,51,"self.assertAllClose(mu_n, mu_n_expected, atol=1e-4)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_lognorm_to_norm,assertAllClose,52,"self.assertAllClose(Cov_n, Cov_n_expected, atol=1e-4)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_norm_to_lognorm,assertAllClose,68,"self.assertAllClose(Cov_ln, Cov_ln_expected)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_norm_to_lognorm,assertAllClose,69,"self.assertAllClose(mu_ln, mu_ln_expected)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_norm_to_lognorm,assertAllClose,77,"self.assertAllClose(Cov_ln, Cov_ln_expected)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_norm_to_lognorm,assertAllClose,78,"self.assertAllClose(mu_ln, mu_ln_expected)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_norm_to_lognorm,assertAllClose,90,"self.assertAllClose(mu_ln, mu_ln_expected)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_norm_to_lognorm,assertAllClose,91,"self.assertAllClose(var_ln, var_ln_expected)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_round_trip,assertAllClose,106,"self.assertAllClose(mu_rt, mu, atol=1e-4)"
./projects/botorch\test\models\transforms\test_utils.py,TestTransformUtils_class,test_round_trip,assertAllClose,107,"self.assertAllClose(Cov_rt, Cov, atol=1e-4)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_matern_kernel_with_gamma_prior,assertAllClose,38,"self.assertAllClose(prior.concentration.item(), 2.0)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_matern_kernel_with_gamma_prior,assertAllClose,39,"self.assertAllClose(prior.rate.item(), 0.15)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_matern_kernel_with_gamma_prior,assertAllClose,46,"self.assertAllClose(prior.concentration.item(), 3.0)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_matern_kernel_with_gamma_prior,assertAllClose,47,"self.assertAllClose(prior.rate.item(), 6.0)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_gaussian_likelihood_with_gamma_prior,assertAllClose,59,"self.assertAllClose(prior.concentration.item(), 1.1)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_gaussian_likelihood_with_gamma_prior,assertAllClose,60,"self.assertAllClose(prior.rate.item(), 0.05)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_gaussian_likelihood_with_gamma_prior,assertAllClose,63,"self.assertAllClose(constraint.lower_bound.item(), MIN_INFERRED_NOISE_LEVEL)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_gaussian_likelihood_with_gamma_prior,assertAllClose,65,"self.assertAllClose(constraint.initial_value.item(), 2.0)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_covar_module_with_dim_scaled_prior,assertAllClose,76,"self.assertAllClose(prior.loc.item(), SQRT2 + 0.5 * math.log(2))"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_covar_module_with_dim_scaled_prior,assertAllClose,77,"self.assertAllClose(prior.scale.item(), SQRT3)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_gaussian_likelihood_with_log_normal_prior,assertAllClose,99,"self.assertAllClose(prior.loc.item(), -4.0)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_gaussian_likelihood_with_log_normal_prior,assertAllClose,100,"self.assertAllClose(prior.scale.item(), 1.0)"
./projects/botorch\test\models\utils\test_gpytorch_modules.py,TestGPyTorchModules_class,test_get_gaussian_likelihood_with_log_normal_prior,assertAllClose,103,"self.assertAllClose(constraint.lower_bound.item(), MIN_INFERRED_NOISE_LEVEL)"
./projects/botorch\test\models\utils\test_inducing_point_allocators.py,TestExpectedImprovementQualityFunction_class,test_ei_calc_via_monte_carlo,assertAllClose,106,"self.assertAllClose(ei, quality_function(train_X), atol=0.01, rtol=0.01)"
./projects/botorch\test\models\utils\test_inducing_point_allocators.py,TestGreedyVarianceReduction_class,test_inducing_points_shape_and_repeatability,assertAllClose,165,"self.assertAllClose(inducing_points_1, inducing_points_2)"
./projects/botorch\test\models\utils\test_inducing_point_allocators.py,TestGreedyImprovementReduction_class,test_inducing_points_shape_and_repeatability,assertAllClose,248,"self.assertAllClose(inducing_points_1, inducing_points_2)"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_intra_point_constraint,assertAllClose,457,"self.assertAllClose(
                constraints[0][0],
                torch.tensor([0, 1], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_intra_point_constraint,assertAllClose,461,"self.assertAllClose(
                constraints[1][0],
                torch.tensor([3, 4], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_intra_point_constraint,assertAllClose,465,"self.assertAllClose(
                constraints[2][0],
                torch.tensor([6, 7], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_intra_point_constraint,assertAllClose,470,"self.assertAllClose(
                    torch.tensor([-1, -1], dtype=dtype, device=self.device),
                    constraint[1],
                )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_intial_conditions_transform_inter_point_constraint,assertAllClose,495,"self.assertAllClose(
                transformed[0],
                torch.tensor([1, 4], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_intial_conditions_transform_inter_point_constraint,assertAllClose,499,"self.assertAllClose(
                transformed[1],
                torch.tensor([1.0, -1.0]).to(dtype=dtype, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_constraints,assertAllClose,536,"self.assertAllClose(
                transformed[0][0],
                torch.tensor([0, 1], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_constraints,assertAllClose,540,"self.assertAllClose(
                transformed[1][0],
                torch.tensor([3, 4], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_constraints,assertAllClose,544,"self.assertAllClose(
                transformed[2][0],
                torch.tensor([6, 7], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_constraints,assertAllClose,554,"self.assertAllClose(
                transformed[-1][0],
                torch.tensor([1, 4], dtype=torch.int64, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_constraints,assertAllClose,558,"self.assertAllClose(
                transformed[-1][1],
                torch.tensor([1.0, -1.0], dtype=dtype, device=self.device),
            )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_transform_constraints,assertAllClose,549,"self.assertAllClose(
                    torch.tensor([-1, -1], dtype=dtype, device=self.device),
                    constraint[1],
                )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_interpoint_constraints,assertAllClose,811,"self.assertAllClose(
                    batch_initial_conditions[0, 0, 0],
                    batch_initial_conditions[0, 1, 0],
                    batch_initial_conditions[0, 2, 0],
                    atol=1e-7,
                )"
./projects/botorch\test\optim\test_initializers.py,TestGenBatchInitialCandidates_class,test_gen_batch_initial_conditions_interpoint_constraints,assertAllClose,818,"self.assertAllClose(
                    batch_initial_conditions[1, 0, 0],
                    batch_initial_conditions[1, 1, 0],
                    batch_initial_conditions[1, 2, 0],
                )"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqf_class,test_optimize_acqf_timeout,assertAllClose,508,"self.assertAllClose(
                    timeout_times,
                    torch.full_like(timeout_times, expected_timeout_arg),
                    rtol=float(""inf""),
                    atol=1e-8,
                )"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqf_class,test_optimize_acqf_runs_given_batch_initial_conditions,assertAllClose,682,"self.assertAllClose(
                    batch_candidates,
                    opt_x * torch.ones_like(batch_candidates),
                    # must be at least 50% closer to the optimum than it started
                    atol=0.004,
                    rtol=0.005,
                )"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqf_class,test_optimize_acqf_nonlinear_constraints,assertAllClose,900,"self.assertAllClose(candidates, 4 * torch.ones(1, 3, **tkwargs))"
./projects/botorch\test\optim\test_optimize.py,TestOptimizeAcqfDiscrete_class,test_optimize_acqf_discrete,assertAllClose,1854,"self.assertAllClose(acq_value, expected_acq_value)"
